rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore
in_the_heat_of_the_night,8.1,28,27,1,96,0,4,4,0,100,3.9,4274,90
oliver,7.7,25,21,4,84,0,4,3,1,75,3.4,9490,72
midnight_cowboy,8.3,49,44,5,89,6.8,6,5,1,83,3.9,8994,87
french_connection,8.5,45,44,1,97,8.2,6,6,0,100,3.8,8751,86
1017776-rocky,8.1,41,38,3,92,7.6,5,4,1,80,3.2,165793,65
kramer_vs_kramer,7.9,34,30,4,88,7.4,6,5,1,83,3.7,9401,85
ordinary_people,7.9,32,29,3,90,7.5,6,5,1,83,3.8,5284,86
chariots_of_fire,7.4,36,31,5,86,7.4,6,5,1,83,3.6,7456,77
terms_of_endearment,7.4,35,31,4,88,7.1,5,4,1,80,3.7,7594,82
out_of_africa,6.2,32,20,12,62,6.5,6,4,2,66,3.7,10166,84
last_emperor,7.9,44,40,4,90,7.6,9,7,2,77,3.7,7466,86
rain_man,7.6,54,47,7,87,4.5,7,2,5,28,3.8,42473,88
driving_miss_daisy,7,41,32,9,78,7.9,8,8,0,100,3.4,7698,79
take_the_money_and_run,6.9,13,12,1,92,0,1,0,1,0,0,0,0
klute,8,27,26,1,96,0,3,2,1,66,3.7,1593,78
repo_man,7.9,37,36,1,97,0,4,4,0,100,3.4,5166,75
metropolitan,7.4,25,22,3,88,6.5,6,4,2,66,3.9,1143,83
labyrinth,6,32,19,13,59,6.2,6,3,3,50,3.8,81222,85
breakfast_club,7.5,42,38,4,90,6.2,6,4,2,66,3.9,93109,90
nightmare_on_elm_street_2_freddys_revenge,4.8,23,10,13,43,0,2,2,0,100,3,19841,55
nightmare_on_elm_street_3_a_dream_warriors,5.9,31,22,9,70,0,4,1,3,25,3.1,21954,68
nightmare_on_elm_street_4_the_dream_master,5.3,25,14,11,56,0,4,2,2,50,3,19043,60
nightmare_on_elm_street_5_the_dream_child,4.1,27,8,19,29,0,4,1,3,25,2.9,17837,56
freddys_dead_the_final_nightmare,3.9,25,5,20,20,0,4,3,1,75,3,12382,54
friday_the_13th_part_1,5.6,45,27,18,60,0,4,2,2,50,3.2,25534,66
friday_the_13th_part_2,4.4,30,10,20,33,0,1,0,1,0,3.1,13685,58
friday_the_13th_part_3,3.5,22,3,19,13,0,0,0,0,0,0,0,0
friday-the-13th-the-final-chapter,4.3,21,5,16,23,0,0,0,0,0,0,0,0
friday_the_13th_part_5_a_new_beginning,3.3,17,3,14,17,0,0,0,0,0,0,0,0
friday_the_13th_part_6_jason_lives,5.1,24,13,11,54,0,0,0,0,0,0,0,0
friday_the_13th_part_7_the_new_blood,4.5,16,4,12,25,0,0,0,0,0,0,0,0
friday_the_13th_part_8_jason_takes_manhattan,2.9,20,2,18,10,0,1,0,1,0,2.8,9749,45
1179254-halloween,4.1,101,26,75,25,3.9,19,3,16,15,3.3,79946,64
halloween_ii,4.3,30,8,22,26,4.4,5,1,4,20,3.3,16555,67
halloween_3_season_of_the_witch,4.2,15,5,10,33,0,2,1,1,50,2.2,7355,28
halloween_4_the_return_of_michael_myers,3.8,22,5,17,22,0,4,0,4,0,3.1,13190,61
halloween_5_the_revenge_of_michael_myers,3.6,21,3,18,14,0,2,1,1,50,3,11908,55
prom_night,2.8,60,5,55,8,2.4,9,1,8,11,3,51435,46
hello_mary_lou_prom_night_2,4,8,3,5,37,0,0,0,0,0,0,0,0
prom_night_3_the_last_kiss,0,3,0,3,0,0,0,0,0,0,0,0,0
prom_night_4_deliver_us_from_evil,2.1,5,0,5,0,0,0,0,0,0,0,0,0
bride_of_chucky,5.3,30,13,17,43,0,4,1,3,25,2.6,20874,52
childs_play_2,4.2,13,5,8,38,0,1,1,0,100,2.8,13499,52
childs_play_3,4.3,11,3,8,27,0,1,0,1,0,2.8,12064,47
1016513-poltergeist,7.1,49,42,7,85,0,4,3,1,75,3.4,15891,74
poltergeist_ii_the_other_side,4.7,17,7,10,41,0,1,0,1,0,0,0,0
poltergeist_iii,3.6,14,2,12,14,0,0,0,0,0,0,0,0
exorcist,7.7,43,36,7,83,6.6,7,5,2,71,3.7,49968,83
exorcist_2_the_heretic,3.6,17,4,13,23,0,0,0,0,0,0,0,0
exorcist_3,5.4,27,16,11,59,0,1,0,1,0,2.9,4879,55
lethal_weapon,7.3,40,36,4,90,7.4,8,7,1,87,3.6,33975,81
lethal_weapon,7.3,40,36,4,90,7.4,8,7,1,87,3.6,33975,81
lethal_weapon_3,5.6,39,22,17,56,4.7,8,3,5,37,3.2,20151,68
gremlins,6.8,41,32,9,78,5,5,2,3,40,3.4,31525,70
gremlins_2_the_new_batch,6.4,34,22,12,64,6.4,6,4,2,66,3,18308,58
goonies,5.9,39,25,14,64,0,3,2,1,66,3.8,89625,88
mask_of_zorro,7.1,66,54,12,81,6.5,13,10,3,76,3.3,31107,70
polish_wedding,4.9,35,15,20,42,5.5,9,4,5,44,3,896,51
this_world_then_the_fireworks,3.7,5,1,4,20,0,0,0,0,0,0,0,0
soylent_green,6,31,22,9,70,0,3,0,3,0,3.5,5747,71
back_to_the_future_2,6,40,26,14,65,4.2,6,2,4,33,3.5,73208,80
back_to_the_future_3,6.3,38,27,11,71,5.5,7,3,4,42,3.4,66354,74
1016584-poseidon_adventure,6.8,23,18,5,78,0,1,0,1,0,3.3,7876,72
freaky_friday,7,140,123,17,87,7,34,29,5,85,2.9,73112,60
absentminded_professor,7.2,20,16,4,80,0,2,2,0,100,3.2,1425,61
apple_dumpling_gang_rides_again,0,3,0,3,0,0,0,0,0,0,0,0,0
march_of_the_wooden_soldiers,8.4,12,12,0,100,0,2,2,0,100,3.6,865,78
bambi,8,38,34,4,89,0,4,4,0,100,3.4,39873,68
1018639-seven_samurai,9.2,49,49,0,100,8.6,10,10,0,100,4.5,29509,97
1005199-dangerous_liaisons,7.7,27,25,2,92,6.5,6,5,1,83,3.7,11359,84
1006364-dune,6.1,26,16,10,61,0,2,0,2,0,3.4,17715,67
last_temptation_of_christ,7.3,46,38,8,82,7.5,7,6,1,85,3.7,7365,83
godfather_part_iii,6.4,53,35,18,66,6.9,8,6,2,75,3.7,68556,79
rapture,6.5,24,16,8,66,0,2,1,1,50,3.2,627,61
1012611-lolita,8,38,37,1,97,0,2,2,0,100,3.7,11593,80
disturbing_behavior,4.4,33,10,23,30,5.2,6,2,4,33,2.7,4794,43
1083535-mafia,4,42,6,36,14,4.4,7,0,7,0,2.7,1995,47
saving_private_ryan,8.2,92,84,8,91,8.1,19,17,2,89,4,139463,92
billys_hollywood_screen_kiss,6.5,20,13,7,65,0,4,0,4,0,3.4,686,59
east-palace-west-palace,6.3,5,3,2,60,0,0,0,0,0,0,0,0
million_dollar_duck,3.5,5,0,5,0,0,1,0,1,0,0,0,0
barefoot_executive,0,4,4,0,100,0,0,0,0,0,0,0,0
black_cauldron,5.8,27,16,11,59,6.2,5,3,2,60,3.1,5461,53
1002497-black_hole,5.1,26,11,15,42,0,3,2,1,66,3,2357,45
blackbeards_ghost,5.6,9,7,2,77,0,1,1,0,100,3.3,1038,69
blank_check,2.6,7,1,6,14,0,0,0,0,0,0,0,0
candleshoe,0,1,1,0,100,0,0,0,0,0,0,0,0
cat_from_outer_space,0,4,1,3,25,0,0,0,0,0,0,0,0
cheetah,5.5,7,3,4,42,0,1,1,0,100,3.3,357,59
computer_wore_tennis_shoes,5.6,5,3,2,60,0,0,0,0,0,0,0,0
condorman,3.9,12,3,9,25,0,1,1,0,100,2.9,1334,49
d2_the_mighty_ducks,3.8,13,2,11,15,0,1,0,1,0,2.9,13731,55
darby_ogill_and_the_little_people,6.9,13,13,0,100,0,1,1,0,100,3.5,2183,71
devil_and_max_devlin,3.9,8,1,7,12,0,0,0,0,0,0,0,0
far_off_place,4.9,9,3,6,33,0,2,0,2,0,3.3,2508,62
flight_of_the_navigator,5.7,7,5,2,71,0,0,0,0,0,0,0,0
gnomemobile,0,1,1,0,100,0,1,1,0,100,3.4,654,62
the-great-mouse-detective,6.8,15,12,3,80,0,2,2,0,100,3.3,8687,70
happiest_millionaire,0,4,2,2,50,0,1,0,1,0,3.8,694,78
herbie_goes_bananas,0,4,1,3,25,0,1,1,0,100,2.9,2642,53
herbie_goes_to_monte_carlo,5,8,5,3,62,0,0,0,0,0,0,0,0
1045250-hocus_pocus,4.1,21,6,15,28,0,3,0,3,0,3.1,21690,67
honey_i_blew_up_the_kid,4.9,16,7,9,43,0,2,1,1,50,2.5,10297,32
honey_i_shrunk_the_kids,6.1,30,22,8,73,0,4,3,1,75,2.9,22644,47
hot_lead_and_cold_feet,0,1,1,0,100,0,0,0,0,0,0,0,0
in_search_of_the_castaways,0,4,3,1,75,0,0,0,0,0,0,0,0
homeward_bound_the_incredible_journey,6.5,22,19,3,86,6.9,8,7,1,87,3.2,15019,66
negotiater,0,0,0,0,0,0,0,0,0,0,0,0,0
1083414-parent_trap,7,34,27,7,79,6.5,7,4,3,57,3.1,41455,67
baseketball,5,49,20,29,40,4.5,13,3,10,23,3.2,19777,74
full-tilt-boogie,0,0,0,0,0,0,0,0,0,0,0,0,0
governess,6.4,33,22,11,66,7,6,4,2,66,3.2,534,49
1091957-seventh_heaven,5.3,7,4,3,57,0,1,1,0,100,3.4,192,62
roger_and_me,8.8,27,27,0,100,0,0,0,0,0,0,0,0
purple_rose_of_cairo,7.7,29,26,3,89,0,0,0,0,0,0,0,0
out_of_the_past,8.6,25,24,1,96,8.6,5,5,0,100,4.2,2206,91
1006037-doctor_zhivago,7.2,32,27,5,84,6,5,3,2,60,3.8,11535,85
fanny_and_alexander,8.9,33,33,0,100,8.4,11,11,0,100,4.4,5627,93
trip_to_bountiful,7.2,7,7,0,100,0,1,1,0,100,4,434,82
tender_mercies,7.3,20,17,3,85,0,0,0,0,0,0,0,0
and_the_band_played_on,7.3,8,8,0,100,0,0,0,0,0,0,0,0
burbs,5.2,13,6,7,46,0,2,1,1,50,3.3,10248,68
1007073-fandango,6.3,6,3,3,50,0,0,0,0,0,0,0,0
night_porter,5.6,20,13,7,65,0,4,1,3,25,3.6,1475,73
mephisto,6.9,16,11,5,68,5.5,5,2,3,40,3.9,757,86
blue_velvet,8.4,33,30,3,90,0,4,2,2,50,4,25218,88
journey_of_natty_gann,6.7,13,12,1,92,0,3,3,0,100,3.5,1251,73
1031385-jungle_book,7.3,27,24,3,88,0,2,1,1,50,3.5,35715,70
kidnap2008,0,0,0,0,0,0,0,0,0,0,0,0,0
lady_and_the_tramp,7.4,31,27,4,87,0,4,1,3,25,3.5,37042,73
1012450-little_mermaid,8,51,46,5,90,7.3,7,6,1,85,3.6,80670,83
mighty_ducks,3.8,25,2,23,8,3.2,5,0,5,0,3.1,14328,64
muppet_christmas_carol,6,30,20,10,66,4.4,7,3,4,42,0,0,0
newsies,4.5,23,7,16,30,3.6,7,1,6,14,3.8,10436,88
1036674-101_dalmatians,8,37,36,1,97,7.6,5,5,0,100,3.3,29711,63
one_magic_christmas,5.4,9,5,4,55,0,1,0,1,0,3.4,844,66
1128577-peter_pan,6.8,132,100,32,75,6.3,33,23,10,69,3.3,47413,68
1016534-popeye,5.8,27,15,12,55,0,4,2,2,50,2.6,6384,39
rescuers_down_under,6,22,14,8,63,6.5,5,3,2,60,3.2,8757,62
rescuers,6.6,25,21,4,84,0,3,3,0,100,3.2,7689,66
return_of_jafar,3.6,9,2,7,22,0,0,0,0,0,0,0,0
1017488-return_to_oz,5.7,20,11,9,55,0,3,1,2,33,3.1,14348,62
rocketeer,5.8,50,30,20,60,5.8,9,5,4,55,2.9,8053,54
shaggy_da,5.4,8,4,4,50,0,1,0,1,0,3.2,263,55
1019187-sleeping_beauty,7.8,32,29,3,90,0,4,3,1,75,3.4,42607,75
something_wicked_this_way_comes,6.1,23,13,10,56,0,4,3,1,75,3.4,2097,64
son_of_flubber,6.2,6,5,1,83,0,0,0,0,0,0,0,0
song_of_the_south,5.6,7,3,4,42,0,2,0,2,0,3.6,1559,77
1019641-splash,6.9,35,32,3,91,5.6,5,3,2,60,3,12492,52
squanto_a_warriors_tale,5.6,9,5,4,55,0,2,0,2,0,3.3,515,62
steamboat-willie,0,0,0,0,0,0,0,0,0,0,0,0,0
tall_tale_the_unbelievable_adventure,5.5,9,4,5,44,0,1,1,0,100,0,0,0
tex,6.9,11,9,2,81,0,3,2,1,66,3.5,695,66
tron,6,37,25,12,67,0,4,1,3,25,3.3,14666,69
swing_kids,4.6,12,4,8,33,0,3,1,2,33,3.5,4819,79
halloween_h2o,5.5,54,28,26,51,5.9,10,5,5,50,2.8,14935,57
la_story,7.4,32,30,2,93,7.8,7,7,0,100,3.2,3117,70
jerk,6.5,30,25,5,83,0,4,2,2,50,3.6,10847,83
dead_men_dont_wear_plaid,6.5,22,17,5,77,0,0,0,0,0,0,0,0
man_with_two_brains,6,20,14,6,70,0,1,0,1,0,3,4360,57
1037642-grand_canyon,6.9,24,18,6,75,0,2,2,0,100,3.4,1857,65
1031376-graveyard_shift,3.8,8,1,7,12,0,0,0,0,0,0,0,0
outsiders,6.1,31,20,11,64,4.7,7,2,5,28,3.6,24069,81
indiana_jones_and_the_temple_of_doom,7.2,59,50,9,84,6.5,7,4,3,57,3.7,87518,80
lord_of_the_rings_the_return_of_the_king,8.6,239,225,14,94,8.6,43,42,1,97,3.7,288649,83
1000055-1984,6.4,14,11,3,78,0,1,1,0,100,3.5,17133,70
maximum_overdrive,2.9,11,2,9,18,0,0,0,0,0,0,0,0
needful_things,4,22,6,16,27,0,3,0,3,0,3,2983,48
cujo,5.6,27,16,11,59,0,0,0,0,0,0,0,0
1004047-children_of_the_corn,4.1,22,8,14,36,0,0,0,0,0,0,0,0
addams_family,5.6,39,23,16,58,4.1,7,1,6,14,3.2,28704,65
ever_after_a_cinderella_story,7.5,61,55,6,90,6.8,17,13,4,76,3.5,71637,81
snake_eyes,5.2,64,26,38,40,4.9,14,6,8,42,2.8,8922,40
first_love_last_rites,6.1,8,3,5,37,0,0,0,0,0,0,0,0
safe_men,6,19,11,8,57,0,3,0,3,0,3.4,851,60
the-saltmen-of-tibet,0,0,0,0,0,0,0,0,0,0,0,0,0
atlantic_city,8.7,19,19,0,100,0,0,0,0,0,0,0,0
autumn_sonata,8,19,18,1,94,0,1,1,0,100,4.1,2226,90
whos_afraid_of_virginia_woolf,8.6,31,30,1,96,0,4,3,1,75,4.1,5164,91
adventures_in_babysitting,6.2,21,16,5,76,0,1,0,1,0,3.2,12565,64
1023316-weird_science,5.6,25,14,11,56,0,3,1,2,33,3.2,14712,69
dr_dolittle,5.2,49,21,28,42,5.5,8,4,4,50,2.8,23847,46
1071708-nutty_professor,6,51,34,17,66,6.7,15,13,2,86,2.9,25286,50
charlottes_web,7,142,111,31,78,6.9,35,25,10,71,3.3,39179,67
watership_down,7,27,22,5,81,0,2,1,1,50,3.6,5277,82
secret_of_nimh,6.8,18,17,1,94,6.5,5,4,1,80,3.5,7964,79
dark_crystal,6.1,30,21,9,70,0,2,1,1,50,3.6,35382,78
american_tail,6.2,24,15,9,62,4.8,6,2,4,33,3.3,13516,68
american_tail_fievel_goes_west,5.4,9,3,6,33,0,2,1,1,50,3.2,16427,58
1012164-legend,5.4,21,11,10,52,0,1,0,1,0,3.5,26271,73
sixteen_candles,7,31,27,4,87,6.2,5,3,2,60,3.7,44572,84
pretty_in_pink,6.3,30,24,6,80,0,4,3,1,75,3.5,37255,81
st_elmos_fire,4.7,29,13,16,44,0,0,0,0,0,0,0,0
clan_of_the_cave_bear,3.7,8,1,7,12,0,1,0,1,0,2.9,1148,48
house_2_the_second_story,3,9,0,9,0,0,0,0,0,0,0,0,0
the-gods-must-be-crazy,7.4,19,18,1,94,0,1,1,0,100,3.5,7965,78
gods_must_be_crazy_2,5.1,11,6,5,54,0,2,1,1,50,3.4,2600,69
air-bud-golden-receiver,4,17,1,16,5,0,3,0,3,0,2.7,7798,41
how_stella_got_her_groove_back,5.5,47,23,24,48,5.8,12,7,5,58,3.1,4439,72
slums_of_beverly_hills,6.9,58,46,12,79,7.3,13,12,1,92,3.3,1834,64
1084447-best_man,5.7,7,4,3,57,0,2,1,1,50,2.7,49,38
chambermaid_on_the_titanic,6.5,16,13,3,81,0,1,1,0,100,0,0,0
henry-portrait-of-a-serial-killer-part-2,0,0,0,0,0,0,0,0,0,0,0,0,0
henry-portrait-of-a-serial-killer,7.3,41,36,5,87,6.5,7,6,1,85,3.6,2890,72
hush_little_baby_dont_you_cry,0,0,0,0,0,0,0,0,0,0,0,0,0
neverending_story_3_the_escape_from_fantasia,0,3,1,2,33,0,0,0,0,0,0,0,0
neverending_story_2_the_the_next_chapter,3.3,6,0,6,0,0,0,0,0,0,0,0,0
attack-of-the-killer-tomatoes,3.9,11,3,8,27,0,0,0,0,0,0,0,0
surf_nazis_must_die,0,4,0,4,0,0,0,0,0,0,0,0,0
your_friends_and_neighbors,7,55,42,13,76,6.4,20,13,7,65,3.3,1418,60
1083688-return_to_paradise,6.6,44,31,13,70,6.8,11,8,3,72,3.5,1723,76
dance_with_me,5.4,40,19,21,47,5.2,11,5,6,45,3.2,7621,68
dead_man_on_campus,3.6,34,5,29,14,2.8,11,0,11,0,2.7,3796,50
wrongfully_accused,3.8,31,7,24,22,2.9,6,0,6,0,2.8,2483,56
next_stop_wonderland,6.8,41,30,11,73,5.7,7,3,4,42,3.5,910,70
all_i_wanna_do,6.8,12,8,4,66,0,3,1,2,33,3.5,2267,69
1014781-navigator,6.5,5,4,1,80,0,0,0,0,0,0,0,0
beetlejuice,7,42,34,8,80,6.4,7,5,2,71,3.4,84134,77
new-orleans-exposed-before-and-after-katrina,0,0,0,0,0,0,0,0,0,0,0,0,0
rope,7.8,31,30,1,96,0,2,1,1,50,4,9199,89
family_plot,7,20,19,1,95,0,2,2,0,100,3.3,1981,57
frenzy,7.4,30,26,4,86,0,2,2,0,100,3.6,3790,74
topaz,6.4,17,12,5,70,0,1,1,0,100,3,1779,39
torn_curtain,6.5,16,13,3,81,0,1,0,1,0,3.3,2910,55
marnie,6.8,19,16,3,84,0,1,0,1,0,0,0,0
1024191-wrong_man,8.3,18,16,2,88,0,1,0,1,0,3.6,2616,72
1013209-man_who_knew_too_much,7.7,28,25,3,89,0,3,2,1,66,0,0,0
trouble_with_harry,7.4,19,17,2,89,0,1,1,0,100,3.6,3827,73
i_confess,7.2,20,17,3,85,0,3,2,1,66,3.6,2474,70
strangers_on_a_train,8.7,40,39,1,97,7.3,5,4,1,80,4,9106,91
1019777-stage_fright,7,16,14,2,87,0,3,2,1,66,3.4,2015,61
54,4.1,62,8,54,12,3.4,14,1,13,7,2.8,4129,45
i_married_a_strange_person,6.1,9,7,2,77,0,1,1,0,100,3.8,688,80
why_do_fools_fall_in_love,5.8,54,29,25,53,6.5,19,13,6,68,3.5,1989,73
merry_war,7,21,18,3,85,0,4,4,0,100,3.2,753,50
see_the_sea,7.3,8,8,0,100,0,2,2,0,100,3.4,370,61
willow,5.4,26,12,14,46,0,4,0,4,0,3.4,36518,76
untouchables,7.2,42,34,8,80,7.9,7,6,1,85,3.8,40677,87
1083480-dirty_work,3.9,30,5,25,16,3.5,7,0,7,0,3.1,3838,66
knock_off,2.9,38,3,35,7,3.6,9,2,7,22,2.6,1992,32
firelight,5.2,13,6,7,46,0,3,2,1,66,3.8,672,81
1171877-phoenix,0,0,0,0,0,0,0,0,0,0,0,0,0
1022317-under_capricorn,5.9,6,4,2,66,0,2,1,1,50,3,851,37
paradine_case,6.2,8,6,2,75,0,1,1,0,100,3.2,1208,46
lifeboat,7.8,20,19,1,95,0,3,2,1,66,3.8,2621,84
1018688-shadow_of_a_doubt,8.9,30,30,0,100,0,4,4,0,100,4,5376,89
saboteur,6.7,14,11,3,78,0,1,0,1,0,3.6,2467,72
mr_and_mrs_smith,6,202,116,86,57,5.6,39,18,21,46,3.4,230941,63
guilty_by_suspicion,6.2,16,11,5,68,0,2,1,1,50,3.2,728,51
1010889-jamaica_inn,5.5,10,7,3,70,0,1,0,1,0,3,1259,38
1011813-lady_vanishes,8.3,33,32,1,96,0,3,3,0,100,4,4078,87
young_and_innocent,7.5,13,13,0,100,0,2,2,0,100,3.4,889,61
1018044-sabotage,7.3,7,7,0,100,0,1,1,0,100,3.5,1459,68
1018483-secret_agent,7.6,10,10,0,100,0,0,0,0,0,0,0,0
1013209-man_who_knew_too_much,7.7,28,25,3,89,0,3,2,1,66,0,0,0
number_17,0,2,0,2,0,0,0,0,0,0,0,0,0
rich_and_strange,6.4,10,7,3,70,0,1,1,0,100,0,0,0
1046655-skin_game,0,3,0,3,0,0,2,0,2,0,2.7,145,27
juno_and_the_paycock,5.1,7,4,3,57,0,2,0,2,0,0,0,0
1083171-perfect_murder,6.2,49,27,22,55,6.2,14,8,6,57,3.1,9130,52
manxman,0,2,2,0,100,0,1,1,0,100,3.1,502,37
1002540-blackmail,6.7,9,8,1,88,0,1,1,0,100,3.4,1310,63
1057837-champagne,0,1,0,1,0,0,0,0,0,0,0,0,0
the-farmers-wife2005,0,0,0,0,0,0,0,0,0,0,0,0,0
1202807-easy_virtue,5.8,120,63,57,52,5.8,26,13,13,50,3.1,16900,48
ring,6.6,169,120,49,71,6.3,32,18,14,56,3,146246,50
1205668-lodger,3.6,23,4,19,17,2.5,6,0,6,0,2.9,1023,36
the-pleasure-garden,0,1,1,0,100,0,0,0,0,0,0,0,0
1083659-rounders,6.2,76,49,27,64,5,19,8,11,42,3.7,21780,86
cube,6.1,33,20,13,60,6,6,3,3,50,3.5,22869,75
digging_to_china,4.4,7,3,4,42,0,1,0,1,0,3.7,506,70
kinsey,7.6,187,168,19,89,7.9,39,36,3,92,3.4,6162,72
one_mans_hero,4.8,8,3,5,37,0,1,0,1,0,3.1,305,48
simon_birch,5.8,32,14,18,43,5.4,6,2,4,33,3.4,8747,76
without_limits,6.5,37,29,8,78,6.8,15,13,2,86,4,1947,88
seven_beauties,8.2,9,8,1,88,0,1,1,0,100,4,557,87
1020710-swept_away,5.9,16,11,5,68,0,2,2,0,100,3.7,857,77
my_bodyguard,6.5,25,21,4,84,0,4,3,1,75,3.4,1236,67
class,4.7,12,3,9,25,0,2,1,1,50,3,1523,47
grandview_usa,0,1,0,1,0,0,0,0,0,0,0,0,0
broadcast_news,8.1,38,37,1,97,7.8,7,7,0,100,3.5,2524,71
allnighter,2.5,7,0,7,0,0,3,0,3,0,2.9,329,39
working_girl,6.7,36,30,6,83,7.2,7,6,1,85,3.1,6043,61
stars_and_bars,0,1,1,0,100,0,0,0,0,0,0,0,0
married_to_the_mob,7.2,22,19,3,86,0,0,0,0,0,0,0,0
say_anything,8.1,38,38,0,100,7.9,6,6,0,100,3.6,20891,82
1029161-my_blue_heaven,5.5,16,11,5,68,0,1,1,0,100,3,2634,54
men_dont_leave,6.6,16,12,4,75,0,2,1,1,50,3.4,202,54
heroes-and-villians,0,0,0,0,0,0,0,0,0,0,0,0,0
toys,4.1,22,6,16,27,0,3,0,3,0,2.6,6312,39
young_doctors_in_love,4.2,6,0,6,0,0,1,0,1,0,2.7,366,33
1015940-parasite,2.2,5,0,5,0,0,0,0,0,0,0,0,0
no_small_affair,5.7,6,4,2,66,0,0,0,0,0,0,0,0
36th-chamber-of-shaolin-shao-lin-san-shi-liu-fang,0,1,0,1,0,0,0,0,0,0,0,0,0
blame_it_on_rio,2.9,22,2,20,9,0,3,0,3,0,2.8,1097,36
filth_and_wisdom,3.9,58,15,43,25,4.2,23,7,16,30,3,1070,42
one_crazy_summer,5.6,15,9,6,60,0,2,1,1,50,3.3,3309,62
1094041-last_night,7.2,49,41,8,83,7.1,9,7,2,77,3.8,1691,84
seventh_sign,3.7,16,3,13,18,0,1,0,1,0,3.1,3031,55
1023286-were_no_angels,5.1,18,9,9,50,0,1,1,0,100,2.9,2176,43
1033647-nothing_but_trouble,2.2,10,1,9,10,0,1,0,1,0,0,0,0
butchers_wife,3.8,13,3,10,23,0,2,0,2,0,2.7,1218,30
mortal_thoughts,5.6,13,8,5,61,0,2,1,1,50,2.9,1404,33
few_good_men,6.8,42,35,7,83,7.5,8,8,0,100,3.6,26934,83
indecent_proposal,4.7,35,13,22,37,0,3,1,2,33,2.9,7358,50
permanent_midnight,5.7,51,30,21,58,6.4,11,7,4,63,3.2,1302,55
one_true_thing,7.2,60,53,7,88,6.7,18,15,3,83,3.4,2813,65
rush_hour,6,62,37,25,59,5.5,14,7,7,50,3.4,73231,79
sixstring_samurai,6,20,12,8,60,0,1,0,1,0,3.7,2140,75
soldiers_daughter_never_cries,7,24,19,5,79,7.3,7,5,2,71,3.4,482,62
ronin,6.3,60,41,19,68,5.8,14,8,6,57,3.5,26379,76
urban_legend,4.3,48,10,38,20,4.1,12,2,10,16,2.7,15231,46
clay_pigeons,6.2,51,32,19,62,5,10,2,8,20,3.4,2336,67
monument_ave,7,19,17,2,89,0,4,4,0,100,3.3,386,58
pecker,5.7,43,23,20,53,4.7,6,1,5,16,3.2,3201,63
sheltering_sky,5.2,22,10,12,45,5,7,3,4,42,3.8,1679,79
bandit_queen,7.5,25,25,0,100,7.6,10,10,0,100,3.6,1049,72
if1968,7.9,30,29,1,96,0,4,3,1,75,4.1,2971,88
fiendish_plot_of_dr_fu_manchu,3.6,10,2,8,20,0,1,0,1,0,3,277,45
ils,6,50,30,20,60,6,12,6,6,50,3.4,4393,62
the-thing-la-cosa,0,0,0,0,0,0,0,0,0,0,0,0,0
player-the,0,0,0,0,0,0,0,0,0,0,0,0,0
stardust_memories,6.6,24,17,7,70,0,4,1,3,25,3.8,2789,80
edward_scissorhands,7.6,53,48,5,90,6.8,9,7,2,77,3.8,145994,88
overnight-delivery,4.9,7,3,4,42,0,0,0,0,0,0,0,0
shadrach,5.8,16,8,8,50,5,5,0,5,0,3.6,134,59
antz,7.7,86,82,4,95,7.5,24,23,1,95,2.9,33465,47
impostor,3.9,91,19,72,20,3.6,25,4,21,16,3,1418,46
night_at_the_roxbury,3.4,54,6,48,11,2.6,11,0,11,0,3.1,27913,67
what_dreams_may_come,5.7,66,36,30,54,5.8,16,9,7,56,3.6,31618,85
strangeland,2.3,16,1,15,6,0,2,0,2,0,3.5,4041,65
1001811-battle_of_the_sexes,0,1,1,0,100,0,0,0,0,0,0,0,0
producers_the_movie_musical,5.8,150,76,74,50,5,36,10,26,27,3.1,31343,63
history-of-the-world-part-i1981,5.6,25,15,10,60,0,0,0,0,0,0,0,0
my_cousin_vinny,6.9,38,33,5,86,7,8,6,2,75,0,0,0
nashville,8.6,39,37,2,94,9,5,5,0,100,4.1,3090,84
artists-of-the-20th-century-francis-bacon,0,0,0,0,0,0,0,0,0,0,0,0,0
slam,6.8,21,13,8,61,7.2,8,5,3,62,3.9,549,80
holy_man,3.6,49,6,43,12,3.8,12,1,11,8,2.4,3310,30
one_tough_cop,4.2,20,5,15,25,4,6,1,5,16,2.8,405,28
detroit_9000,5.4,6,1,5,16,0,2,0,2,0,2.9,572,48
mighty_ducks,3.8,25,2,23,8,3.2,5,0,5,0,3.1,14328,64
2010_the_year_we_make_contact,5.7,25,16,9,64,0,2,2,0,100,3.2,5956,58
children_of_a_lesser_god,7.1,24,20,4,83,0,1,1,0,100,3.6,2089,76
1006527-elephant_man,8.2,33,30,3,90,0,4,2,2,50,3.9,16869,90
1057370-beloved,7.1,66,51,15,77,7.3,24,20,4,83,3.3,2521,68
bride_of_chucky,5.3,30,13,17,43,0,4,1,3,25,2.6,20874,52
practical_magic,4.4,54,11,43,20,3.7,15,1,14,6,3.2,24912,73
alarmist,5.6,11,6,5,54,0,1,0,1,0,0,0,0
