id,title,year,imdbID,rtID
3406,Captain Horatio Hornblower R.N.,1951,43379,captain_horatio_hornblower
3407,Les convoyeurs attendent,1999,201538,carriers_are_waiting
3408,Erin Brockovich,2000,195685,erin_brockovich
3409,Final Destination,2000,195714,final_destination
3410,Soft Fruit,1999,180181,soft_fruit
3412,L'ours,1988,95800,the-bear
3413,Deep Impact,1998,120647,deep_impact
3414,Love Is a Many-Splendored Thing,1955,48316,
3415,Zerkalo,1975,72443,1036046-mirror
3417,The Crimson Pirate,1952,44517,crimson_pirate
3418,Thelma & Louise,1991,103074,thelma_and_louise
3419,Something for Everyone,1970,66392,something_for_everyone
3420,...And Justice for All.,1979,78718,and_justice_for_all
3421,Animal House,1978,77975,national_lampoons_animal_house
3422,She's Gotta Have It,1986,91939,shes_gotta_have_it
3423,School Daze,1988,96054,school_daze
3424,Do the Right Thing,1989,97216,do_the_right_thing
3425,Mo' Better Blues,1990,100168,mo_better_blues
3426,Jungle Fever,1991,102175,fever_1991
3427,Coogan's Bluff,1968,62824,coogans_bluff
3428,Resurrecting the Champ,2007,416185,resurrecting_the_champ
3429,Creature Comforts,1989,99317,creature_comforts
3430,Death Wish,1974,71402,death_wish
3431,Death Wish,1974,71402,death_wish
3432,Death Wish 3,1985,89003,death_wish_3
3433,Death Wish 4: The Crackdown,1987,92857,death_wish_4_the_crackdown
3434,Death Wish V: The Face of Death,1994,109578,
3435,Double Indemnity,1944,36775,double_indemnity
3436,Dying Young,1991,101787,dying_young
3437,Cool as Ice,1991,101615,cool_as_ice
3438,Teenage Mutant Ninja Turtles,1990,100758,teenage_mutant_ninja_turtles_the_movie
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,103060,teenage_mutant_ninja_turtles_2_the_secret_of_the_ooze
3440,Teenage Mutant Ninja Turtles III,1993,108308,teenage_mutant_ninja_turtles_iii
3441,Red Dawn,1984,87985,1017321-red_dawn
3442,Band of the Hand,1986,90693,band_of_the_hand
3443,Born American,1986,91313,born_american
3444,Bloodsport,1988,92675,bloodsport
3445,Eyes of Laura Mars,1978,77530,eyes_of_laura_mars
3446,Funny Bones,1995,113133,funny_bones
3447,The Good Earth,1937,28944,good_earth
3448,"Good Morning, Vietnam",1987,93105,good_morning_vietnam
3449,The Good Mother,1988,95238,good_mother
3450,Grumpy Old Men,1993,107050,grumpy_old_men
3451,Guess Who's Coming to Dinner,1967,61735,guess_whos_coming_to_dinner
3452,Romeo Must Die,2000,165929,romeo_must_die
3453,Here on Earth,2000,195778,here_on_earth
3454,Whatever It Takes,2000,202402,1095414-whatever_it_takes
3455,Buddy Boy,1999,146516,buddy_boy
3456,Rang-e khoda,1999,191043,color_of_paradise
3457,Waking the Dead,2000,127349,waking_the_dead
3458,Blood and Sand,1922,12952,1002597-blood_and_sand
3459,Gothic,1986,91142,gothic
3461,Lord of the Flies,1990,100054,1028568-lord_of_the_flies
3462,Modern Times,1936,27977,modern_times
3463,Last Resort,2000,258761,1105075-last_resort
3464,Solar Crisis,1990,100649,solar_crisis
3465,That's Life!,1986,92079,thats_life
3466,Heart and Souls,1993,107091,heart_and_souls
3467,Hud,1963,57163,1010174-hud
3468,The Hustler,1961,54997,hustler
3469,Inherit the Wind,1960,53946,1010555-inherit_the_wind
3470,Dersu Uzala,1975,71411,dersu_uzala
3471,Close Encounters of the Third Kind,1977,75860,close_encounters_of_the_third_kind
3472,The City of the Dead,1960,53719,horror_hotel
3473,Jonas qui aura 25 ans en l'an 2000,1976,74718,jonah_who_will_be_25_in_the_year_2000
3474,Retroactive,1997,117468,retroactive
3475,A Place in the Sun,1951,43924,place_in_the_sun
3476,Jacob's Ladder,1990,99871,jacobs_ladder
3477,Empire Records,1995,112950,empire_records
3478,La Bamba,1987,93378,la_bamba
3479,Ladyhawke,1985,89457,ladyhawke
3480,Lucas,1986,91445,lucas
3481,High Fidelity,2000,146882,1095420-high_fidelity
3483,The Road to El Dorado,2000,138749,road_to_el_dorado
3484,The Skulls,2000,192614,skulls
3485,Macchie solari,1975,73327,1001362-autopsy
3486,Devil Girl from Mars,1954,46907,devil_girl_from_mars
3487,The Road to El Dorado,2000,138749,road_to_el_dorado
3489,Hook,1991,102057,hook
3490,Horror Express,1972,68713,horror-express
3491,My Chauffeur,1986,91579,my_chauffeur
3492,The Son of the Sheik,1926,17416,son_of_the_sheik
3494,True Grit,1969,65126,true_grit
3495,Roadside Prophets,1992,105267,roadside_prophets
3496,Madame Sousatzka,1988,95564,madame_sousatzka
3497,Max Dugan Returns,1983,85919,
3498,Midnight Express,1978,77928,midnight_express
3499,Misery,1990,100157,misery
3500,Mr. Saturday Night,1992,104928,crystal_hunt
3501,Murphy's Romance,1985,89643,murphys_romance
3502,My Life Without Me,2003,314412,love-my-life
3503,Solyaris,1972,69293,solyaris
3504,Network,1976,74958,network
3505,No Way Out,1987,93640,1015218-no_way_out
3506,North Dallas Forty,1979,79640,north_dallas_forty
3507,The Odd Couple,1968,63374,1015380-odd_couple
3508,The Outlaw Josey Wales,1976,75029,outlaw_josey_wales
3509,Black and White,1999,165643,1090027-black_and_white
3510,Frequency,2000,186151,frequency
3511,Ready to Rumble,2000,217756,ready_to_rumble
3512,Return to Me,2000,122459,return_to_me
3513,Rules of Engagement,2000,160797,rules_of_engagement
3514,Joe Gould's Secret,2000,172632,joe_goulds_secret
3515,"Me, Myself & Irene",2000,183505,me_myself_and_irene
3516,Bell Book and Candle,1958,51406,bell_book_and_candle
3518,The End of Violence,1997,119062,end_of_violence
3519,Force 10 from Navarone,1978,77572,force_10_from_navarone
3520,How to Stuff a Wild Bikini,1965,59287,how_to_stuff_a_wild_bikini
3521,Mystery Train,1989,97940,1028711-mystery_train
3522,Sacco e Vanzetti,1971,67698,1018051-sacco_and_vanzetti
3523,Taffin,1988,96211,taffin
3524,King Arthur,2004,349683,1133964-king_arthur
3525,Bachelor Party,1984,86927,1001526-bachelor_party
3526,Parenthood,1989,98067,parenthood
3527,Predator,1987,93773,predator
3528,The Prince of Tides,1991,102713,prince_of_tides
3529,The Postman Always Rings Twice,1981,82934,1016592-postman_always_rings_twice
3530,Smoking/No Smoking,1993,108167,
3531,All the Vermeers in New York,1990,99014,all_the_vermeers_in_new_york
3533,Yukinojô henge,1963,57710,actors_revenge
3534,28 Days Later...,2002,289043,28_days_later
3535,American Psycho,2000,144084,american_psycho
3536,Keeping the Faith,2000,171433,keeping_the_faith
3537,Where the Money Is,2000,149367,where_the_money_is
3538,East Is East,1999,166175,east_is_east
3539,The Filth and the Fury,2000,236216,filth_and_the_fury
3540,Passion of Mind,2000,160644,passion_of_mind
3541,Third World Cop,1999,179063,third_world_cop
3542,Coming Apart,1969,64180,coming_apart
3543,Diner,1982,83833,diner
3544,Shakes the Clown,1991,102898,shakes_the_clown
3545,Cabaret,1972,68327,cabaret
3546,What Ever Happened to Baby Jane?,1962,56687,what-ever-happened-to-baby-jane
3547,Prick Up Your Ears,1987,93776,prick_up_your_ears
3548,Auntie Mame,1958,51383,auntie_mame
3549,Guys and Dolls,1955,48140,guys_and_dolls
3550,Hunger,2008,986233,1200841-hunger
3551,Marathon Man,1976,74860,marathon_man
3552,Caddyshack,1980,80487,caddyshack
3553,Gossip,2000,176783,gossip
3554,Love & Basketball,2000,199725,love_and_basketball
3555,U-571,2000,141926,u571
3556,The Virgin Suicides,1999,159097,virgin_suicides
3557,Jennifer Eight,1992,104549,jennifer_8
3559,Limelight,1952,44837,limelight
3560,Ai no borei,1978,77132,empire-of-passion-ai-no-borei
3562,Committed,2000,144142,1096844-committed
3563,The Crow: Salvation,2000,132910,crow_salvation
3564,The Flintstones in Viva Rock Vegas,2000,158622,flintstones_in_viva_rock_vegas
3565,Where the Heart Is,2000,198021,1096832-where_the_heart_is
3566,The Big Kahuna,1999,189584,big_kahuna
3567,Bossa Nova,2000,180837,bossa_nova
3568,Goat on Fire and Smiling Fish,1999,162348,smiling_fish_and_goat_on_fire
3569,Idioterne,1998,154421,
3570,The Last September,1999,180793,last_september
3571,Timecode,2000,220100,timecode
3572,Carnosaur,1993,106521,carnosaur
3573,Carnosaur 2,1995,112634,carnosaur_2
3574,Carnosaur 3: Primal Species,1996,115834,carnosaur_3_primal_species
3575,Defying Gravity,1997,156460,1091727-defying_gravity
3576,Caché,2005,387898,1153493-cache
3577,Two Moon Junction,1988,96324,two_moon_junction
3578,Gladiator,2000,172495,gladiator
3580,Up at the Villa,2000,153464,up_at_the_villa
3581,Human Traffic,1999,188674,human_traffic
3583,1-2-3-4 ou Les Collants noirs,1960,53726,black-tights-1234-ou-les-collants-noirs
3584,À bout de souffle,1960,53472,breathless
3585,The Great Locomotive Chase,1956,49279,great_locomotive_chase
3586,The Idolmaker,1980,80913,idolmaker
3587,From Dusk Till Dawn,1996,116367,from_dusk_till_dawn
3588,The King of Marvin Gardens,1972,68805,king_of_marvin_gardens
3589,"Die Nibelungen, Teil 1 - Siegfried",1966,60749,die-nibelungen-teil-1-siegfried-whom-the-gods-wish-to-destroy
3590,The Lord's of Flatbush,1974,71772,lords_of_flatbush
3591,Mr. Mom,1983,85970,mr_mom
3592,Les maîtres du temps,1982,84315,time-masters-les-maitres-du-temps
3593,Battlefield Earth: A Saga of the Year 3000,2000,185183,battlefield_earth
3594,Center Stage,2000,210616,center_stage
3595,Held Up,1999,165831,held_up
3596,Screwed,2000,156323,1097242-screwed
3597,Whipped,2000,174336,whipped
3598,Hamlet,1996,116477,1075422-hamlet
3599,Anchors Aweigh,1945,37514,anchors_aweigh
3600,Blue Hawaii,1961,54692,blue_hawaii
3601,The Castaway Cowboy,1974,71288,castaway_cowboy
3602,G.I. Blues,1960,53848,gi_blues
3603,The Gay Deceivers,1969,64363,gay_deceivers
3604,Gypsy,1962,56048,1009076-gypsy
3605,King Creole,1958,51818,king_creole
3606,On the Town,1949,41716,1015542-on_the_town
3607,One Little Indian,1973,70481,one_little_indian
3608,Pee-wee's Big Adventure,1985,89791,peewees_big_adventure
3609,Regret to Inform,1998,181786,regret-to-inform
3610,Roustabout,1964,58534,roustabout
3612,The Slipper and the Rose: The Story of Cinderella,1976,75232,slipper_and_the_rose
3613,Things Change,1988,96259,things_change
3614,Honeymoon in Vegas,1992,104438,honeymoon_in_vegas
3615,Dinosaur,2000,130623,1097046-dinosaur
3616,Loser,2000,217630,1098734-loser
3617,Road Trip,2000,215129,1097259-road_trip
3618,Small Time Crooks,2000,196216,small_time_crooks
3619,The Hollywood Knights,1980,80881,hollywood_knights
3620,The Myth of Fingerprints,1997,119746,myth_of_fingerprints
3621,Possession,2009,368563,10009228-possession
3622,The Twelve Chairs,1970,66495,1022170-twelve_chairs
3623,Mission: Impossible,1996,117060,mission_impossible
3624,Shanghai Noon,2000,184894,shanghai_noon
3625,Better Living Through Circuitry,1999,207998,better_living_through_circuitry
3626,8 ½ Women,1999,154443,8_12_women
3627,Carnival of Souls,1962,55830,1003612-carnival_of_souls
3628,Flying Tigers,1942,34742,1007615-flying_tigers
3629,The Gold Rush,1925,15864,the-gold-rush
3630,Lisa e il diavolo,1974,68863,
3631,It's in the Water,1997,116661,its_in_the_water
3632,Monsieur Verdoux,1947,39631,monsieur_verdoux
3633,On Her Majesty's Secret Service,1969,64757,on_her_majestys_secret_service
3634,Seven Days in May,1964,58576,seven_days_in_may
3635,The Spy Who Loved Me,1977,76752,spy_who_loved_me
3636,Ceux qui m'aiment prendront le train,1998,118834,those_who_love_me_can_take_the_train
3637,Sans toit ni loi,1985,89960,vagabond
3638,Moonraker,1979,79574,1014217-moonraker
3639,The Man with the Golden Gun,1974,71807,man_with_the_golden_gun
3640,King of New York,1990,99939,king_of_new_york
3641,A Woman of Paris: A Drama of Fate,1923,14624,
3642,In Old California,1942,34889,in_old_california
3643,The Fighting Seabees,1944,36824,fighting_seabees
3644,Dark Command,1940,32383,dark_command
3645,Cléo de 5 à 7,1962,55852,cleo_de_5_a_7
3646,Big Momma's House,2000,208003,big_mommas_house
3648,The Abominable Snowman,1957,50095,the-abominable-snowman
3649,American Gigolo,1980,80365,american_gigolo
3650,Angustia,1987,90644,anguish
3651,La novia ensangrentada,1972,69029,blood_spattered_bride
3652,Paura nella città dei morti viventi,1980,81318,city_of_the_living_dead
3653,The Endless Summer,1966,60371,endless_summer
3654,The Guns of Navarone,1961,54953,guns_of_navarone
3655,La grande bouffe,1973,70130,grande_bouffe
3656,Lured,1947,39589,lured
3658,Quatermass and the Pit,1967,62168,quatermass_and_the_pit
3659,Quatermass 2,1957,50873,quatermass_ii
3660,Puppetmaster,1989,98143,puppet_master
3661,Puppet Master II,1991,100438,puppet_master_2_his_unholy_creations
3662,Puppet Master III: Toulon's Revenge,1991,102728,puppet_master_3_toulons_revenge
3663,Puppet Master 4,1993,107899,puppet-master-iv
3664,Puppet Master 5: The Final Chapter,1994,110916,puppet_master_5_the_final_chapter
3665,Curse of the Puppet Master,1998,132451,curse_of_the_puppet_master
3666,Retro Puppet Master,1999,189047,puppet_master_the_legacy
3667,Rent-a-Cop,1987,95977,rentacop
3668,Romeo + Juliet,1996,117509,1102360-romeo_and_juliet
3669,Stay Tuned,1992,105466,stay_tuned
3670,Story of G.I. Joe,1945,38120,1095636-story_of_gi_joe
3671,Blazing Saddles,1974,71230,blazing_saddles
3672,Benji the Hunted,1987,92638,benji_the_hunted
3673,Benji the Hunted,1987,92638,benji_the_hunted
3674,For the Love of Benji,1977,76044,for_the_love_of_benji
3675,White Christmas,1954,47673,1023543-white_christmas
3676,Eraserhead,1976,74486,eraserhead
3677,The Boys of Baraka,2005,444608,boys_of_baraka
3678,The Man with the Golden Arm,1955,48347,man_with_the_golden_arm
3679,The Decline of Western Civilization Part III,1998,138393,decline_of_western_civilization_iii
3680,The Decline of Western Civilization Part II: The Metal Years,1988,94980,decline_of_western_civilization_pt_2_the_the_metal_years
3681,Per qualche dollaro in più,1965,59578,for_a_few_dollars_more
3682,Magnum Force,1973,70355,magnum_force
3683,Blood Simple.,1984,86979,blood_simple
3684,The Fabulous Baker Boys,1989,97322,fabulous_baker_boys
3685,Prizzi's Honor,1985,89841,prizzis_honor
3686,Flatliners,1990,99582,flatliners
3687,Gandahar,1988,95525,gandahar-light-years
3688,Porky's,1982,84522,1016561-porkys
3689,Porky's II: The Next Day,1983,86129,porkys_ii_the_next_day
3690,Porky's Revenge,1985,89826,porkys_revenge
3691,Private School,1983,86143,1016805-private_school
3692,Class of Nuke 'Em High,1986,90849,class_of_nuke_em_high
3693,The Toxic Avenger,1984,90190,toxic_avenger
3694,The Toxic Avenger Part II,1989,98503,the-toxic-avenger-part-ii
3695,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,98502,toxic_avenger_the_pt_3_the_last_temptation_of_toxie
3696,Night of the Creeps,1986,91630,night_of_the_creeps
3697,Predator,1987,93773,predator
3698,The Running Man,1987,93894,running_man
3699,Starman,1984,88172,starman
3700,The Brother from Another Planet,1984,87004,brother_from_another_planet
3701,Alien Nation,1989,96531,
3702,Mad Max,1979,79501,mad_max
3703,Mad Max 2,1981,82694,road_warrior
3704,Mad Max Beyond Thunderdome,1985,89530,mad_max_beyond_thunderdome
3705,Bird on a Wire,1990,99141,bird_on_a_wire
3706,Angel Heart,1987,92563,1000959-angel_heart
3707,Nine 1/2 Weeks,1986,91635,9_12_weeks
3708,Firestarter,1984,87262,firestarter
3709,Sleepwalking,2008,888693,sleepwalking
3710,Action Jackson,1988,94612,action_jackson
3711,Sarafina!,1992,105316,sarafina
3712,Soapdish,1991,102951,soapdish
3713,The Long Walk Home,1990,100046,1031744-long_walk_home
3714,Clara's Heart,1988,94882,claras_heart
3715,Burglar,1987,92710,1003276-burglar
3716,Fatal Beauty,1987,93011,fatal_beauty
3717,Gone in Sixty Seconds,2000,187078,1097865-gone_in_60_seconds
3718,American Pimp,1999,179074,1097930-american_pimp
3719,Love's Labour's Lost,2000,182295,loves_labours_lost
3720,Sunshine,2007,448134,ignite_2007
3721,Trixie,2000,162711,trixie
3722,The Last American Virgin,1982,84234,last_american_virgin
3723,Hamlet,1996,116477,1075422-hamlet
3724,Coming Home,1978,77362,1004559-coming_home
3725,American Pop,1981,82009,american_pop
3726,Assault on Precinct 13,2005,398712,assault_on_precinct_13
3727,Near Dark,1987,93605,1014793-near_dark
3728,One False Move,1992,102592,one_false_move
3729,Shaft,1971,67741,1018699-shaft
3730,The Conversation,1974,71360,conversation
3731,Cutter's Way,1981,82220,cutters_way
3732,Balls of Fury,2007,424823,balls_of_fury
3733,The Paper Chase,1973,70509,paper_chase
3734,Prince of the City,1981,82945,prince_of_the_city
3735,Serpico,1973,70666,serpico
3736,Ace in the Hole,1951,43338,1107426-ace_in_the_hole
3737,Lonely Are the Brave,1962,56195,lonely_are_the_brave
3738,The Sugarland Express,1974,72226,sugarland_express
3739,Trouble in Paradise,1932,23622,1118325-trouble_in_paradise
3740,Big Trouble in Little China,1986,90728,his-big-white-self
3741,Badlands,1973,69762,1001577-badlands
3742,Bronenosets Potyomkin,1925,15648,battleship_potemkin
3743,Boys and Girls,2000,204175,boys_and_girls
3744,Shaft,1971,67741,1018699-shaft
3745,Titan A.E.,2000,120913,titan_ae
3746,La lengua de las mariposas,1999,188030,la-lengua-de-las-mariposas-butterfly-butterfly-tongues
3747,Jesus' Son,1999,186253,jesus_son
3748,Match Point,2005,416320,match_point
3749,"Le temps retrouvé, d'après l'oeuvre de Marcel Proust",1999,189142,time_regained
3751,Chicken Run,2000,120630,chicken_run
3752,"Me, Myself & Irene",2000,183505,me_myself_and_irene
3753,The Patriot,2000,187393,1098149-patriot
3754,The Adventures of Rocky & Bullwinkle,2000,131704,adventures_of_rocky_and_bullwinkle
3755,The Perfect Storm,2000,177971,big-boats-busy-harbors
3756,The Golden Bowl,2000,200669,golden_bowl
3757,Asylum,2008,804443,10009261-asylum
3758,Communion,1976,76150,alice_sweet_alice
3759,Fun & Fancy Free,1947,39404,fun_and_fancy_free
3760,The Kentucky Fried Movie,1977,76257,kentucky_fried_movie
3761,Bound by Honor,1993,106469,blood_in_blood_out
3763,F/X2,1991,101846,fx2_the_deadly_art_of_illusion
3764,F/X2,1991,101846,fx2_the_deadly_art_of_illusion
3765,The Hot Spot,1990,99797,hottest-mailcom
3766,Missing in Action 2: The Beginning,1985,89604,missing_in_action_2_the_beginning
3767,Missing in Action 2: The Beginning,1985,89604,missing_in_action_2_the_beginning
3768,Braddock: Missing in Action III,1988,94792,braddock_missing_in_action_3
3769,Thunderbolt and Lightfoot,1974,72288,thunderbolt_and_lightfoot
3770,Dreamscape,1984,87175,dreamscape
3771,The Golden Voyage of Sinbad,1974,71569,golden_voyage_of_sinbad
3772,Il rosso segno della follia,1970,64904,
3773,House Party,1990,99800,house_party
3774,House Party 2,1991,102065,house_party_2
3775,Make Mine Music,1946,38718,make_mine_music
3776,Melody Time,1948,40580,melody_time
3777,Nekromantik,1987,93608,nekromantik_1987
3779,Project Moon Base,1953,46213,project-moonbase
3780,Rocketship X-M,1950,42897,rocketship_xm
3781,Shaft in Africa,1973,70679,shaft_in_africa
3782,Shaft's Big Score!,1972,69257,shafts_big_score
